user_id,frequency_1,frequency_2,frequency_3,frequency_4,frequency_5,frequency_6,tralength_1_2,tralength_1_3,tralength_1_4,tralength_1_5,tralength_1_6,tralength_2_3,tralength_2_4,tralength_2_5,tralength_2_6,tralength_3_4,tralength_3_5,tralength_3_6,tralength_4_5,tralength_4_6,tralength_5_6,wtralength_1_2,wtralength_1_3,wtralength_1_4,wtralength_1_5,wtralength_1_6,wtralength_2_3,wtralength_2_4,wtralength_2_5,wtralength_2_6,wtralength_3_4,wtralength_3_5,wtralength_3_6,wtralength_4_5,wtralength_4_6,wtralength_5_6,gender
14883212,16.57303370786516853940,0.11235955056179775280,0.11235955056179775280,0.95505617977528089880,0.28089887640449438200,1.96629213483146067420,3812.274057882233,,2612.0111358940626,6560.938527170208,3439.3297902924414,,,,,,,,,5562.349877033948,,,8132.544248135799,329.2842437205424,6885.6325703543425,2918.371844085072,,,,,,,,,,,M
14903018,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3.07692307692307692300,16.92307692307692307700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.456937094277,M
14914910,4.44444444444444444440,5.55555555555555555560,0.00000000000000000000,0.00000000000000000000,3.33333333333333333340,6.66666666666666666660,933.6263442385547,,,,6348.916164482838,,,,6165.24121295809,,,,,,7557.694087449356,4497.144684202346,,,2435.504474398676,,,,1638.7291813748038,,,,,,,,M
14956908,3.39622641509433962260,1.50943396226415094340,0.00000000000000000000,0.37735849056603773580,2.26415094339622641500,12.45283018867924528300,9118.226258616736,,,,4640.579992600514,,,,6737.297293813262,,,,,5267.004544036905,6250.494255103837,,,,,10143.090069302869,,,2288.203120355547,3685.9649719186145,,,,,,5415.3455817797985,M
14994533,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
15001217,0.55555555555555555560,0.55555555555555555560,1.11111111111111111120,1.11111111111111111120,0.55555555555555555560,16.11111111111111111120,,,,,5854.795779630969,,,,10252.130245135995,,,4526.77589422505,,,1460.3355115375082,,,,,,,,,,1758.7030247802713,,2788.2674343430176,,,,M
15014665,16.31016042780748663100,1.01604278074866310160,0.10695187165775401060,2.08556149732620320860,0.00000000000000000000,0.48128342245989304820,1922.1372696447029,5909.410207681574,4077.488045998949,,8384.507737483456,,7333.92886199105,,,,,,,7282.028520251197,,1783.9438102197753,,5933.004213223649,,6312.45054266319,,2858.431577714592,,5481.937661156988,,,,,,,M
15024868,2.60869565217391304340,4.78260869565217391300,6.08695652173913043480,0.86956521739130434780,1.73913043478260869560,3.91304347826086956520,,8300.707920669121,,,,3657.467207271868,3514.613493121005,3526.6765315063744,3849.4614508640584,182.50481709645908,5210.439107362056,4252.158448970457,,,,,,7603.1172588297495,,3486.5114348502834,,,,4949.8456428539,,,,,2866.015872442413,7743.639113894286,F
15099056,9.84126984126984126980,3.06878306878306878300,0.00000000000000000000,2.22222222222222222220,1.79894179894179894180,3.06878306878306878300,3799.0245600998387,,2546.7526557043957,4583.097728873706,4006.913969262475,,5372.73366805184,1769.6895740660357,6183.8278852255,,,,3337.2425506310033,4593.279444399954,2138.2424821710893,3951.0133813245666,,2289.940264267236,4065.0963085731446,3837.397092475321,,4858.774126844661,,6979.9531329069705,,,,,4192.152462478473,6356.807882605579,M
15102014,0.00000000000000000000,0.83333333333333333340,1.66666666666666666660,1.66666666666666666660,0.83333333333333333340,15.00000000000000000000,,,,,,7046.340546946655,6307.196274071534,,,,,,,4803.154765845414,,,,,,,,,,,,,3745.2002205671733,,,3943.08467368271,O
15103355,0.00000000000000000000,6.66666666666666666660,0.00000000000000000000,0.00000000000000000000,6.66666666666666666660,6.66666666666666666660,,,,,,,,,,,,,,,,,,,,,,,3493.511383783075,2150.2637559434365,,,,,,2688.997897954958,M
15179629,0.55555555555555555560,2.50000000000000000000,3.61111111111111111120,0.00000000000000000000,1.38888888888888888880,11.94444444444444444440,,,,,,,,5051.582017402106,7394.3189449523825,,,,,,4863.406038068146,2536.846693927485,,,,5827.261722993854,887.2085098685524,,,6681.908171581134,,7768.221345779659,3997.1820951238988,,,5843.954808653654,F
15181154,2.02496532593619972260,3.66158113730929264900,0.24965325936199722600,1.35922330097087378640,4.38280166435506241340,8.32177531206657420240,2681.0981258279185,,3818.1960831253477,2254.1651431171495,5999.4972154568495,,5673.01065869815,3651.49592785161,7065.930267274586,4044.48247574203,3883.1448839473196,2450.5655936479234,5237.891309433605,5764.357366529818,4070.9873918229982,1105.8147510545402,3748.1710174128652,4987.278108137536,1680.8221542328945,5287.485758184112,,4467.488610467828,2379.3223328473928,5407.871507740684,,2617.392519874564,,4285.69109600332,3881.365391997238,4813.20385382729,M
15238609,0.00000000000000000000,0.83333333333333333340,0.00000000000000000000,12.50000000000000000000,0.83333333333333333340,5.83333333333333333340,,,,,,,5117.537670365718,,3255.4812241069503,,,,3807.229055001702,820.4206517985654,66.70361671203396,,,,,,,,,,,,,,2746.775386102874,,F
15255759,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,0.00000000000000000000,10.00000000000000000000,8.00000000000000000000,,,,,,,,,,,,12619.763283967515,,,,,,,,,,,,,,,,,,4975.988209354647,M
15309709,1.11111111111111111120,2.22222222222222222220,0.00000000000000000000,1.11111111111111111120,3.33333333333333333340,12.22222222222222222220,,,,,,,,5943.628972972021,10622.714287615927,,,,,,7932.019861459873,,,,8079.604252502236,,,,,1791.6969826547554,,,,1887.7724647071605,2555.3468555642557,,F
15360794,1.79487179487179487180,1.53846153846153846160,6.66666666666666666660,0.25641025641025641020,5.38461538461538461540,4.35897435897435897440,6087.079237380743,,,,9603.17661174362,,5889.816274404847,,9181.798364135633,,,3901.5000410869443,4958.81335336669,,6059.533815292652,,5024.846859510764,,6875.442591703519,,9966.26136227817,,,6775.866964389711,,2181.2555323552624,5591.752328377396,,,,M
15416541,11.25000000000000000000,0.62500000000000000000,4.37500000000000000000,0.00000000000000000000,1.87500000000000000000,1.87500000000000000000,,2405.901789308008,,2806.1958963381976,6598.575448717624,,,,,,,,,,,2258.426662047786,,,870.3317774943733,3449.323844744921,,,1678.801314148112,,,,,,,,M
15468090,0.00000000000000000000,5.45454545454545454540,1.81818181818181818180,1.81818181818181818180,0.00000000000000000000,10.90909090909090909100,,,,,,,,,,,,,,,,,,,,,,9584.945684887487,,9185.34882957918,,,3380.9209111935043,,5970.190565077781,,M
15489652,18.75000000000000000000,1.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,5234.032501937258,,,,,,,,,,,,,,,F
15515537,7.28033472803347280340,2.00836820083682008360,2.84518828451882845180,0.25104602510460251040,1.25523012552301255240,6.35983263598326359840,5332.556364550018,4044.573001875184,,6772.635223475366,3593.1373504548737,5438.600503358197,,5498.44271455136,6044.394632970344,,,4820.445212285002,3431.030484450064,784.2856383953542,4389.443752988991,3945.672358204515,2758.995465722644,,7010.12560387734,4102.689463228428,7276.760324941021,3717.3512282301504,4884.137407012105,4597.023506834728,,4302.068546887391,6423.5186238675715,,1139.2998282300803,4861.865342075313,F
15522005,16.52173913043478260860,0.00000000000000000000,3.47826086956521739140,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,5911.017617623791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
15567438,1.39303482587064676620,0.69651741293532338300,0.09950248756218905480,1.99004975124378109460,0.09950248756218905480,15.72139303482587064680,2299.5842126964512,,6868.172314532525,,5452.332110740582,,2373.9710964441756,,3396.8812211735763,,,4029.7141867596956,,1139.2422032007532,,,,,,5293.017349658767,,,,4174.038533923959,,,,,,7827.015791877704,M
15581996,6.95652173913043478260,2.31884057971014492760,0.00000000000000000000,0.72463768115942028980,1.44927536231884057980,8.55072463768115942020,1858.6433605813759,,3170.8464142226126,,6822.689233106895,,5440.311415246137,4960.292383980665,6164.8826781321695,,,,,5781.6696896849635,4154.421758257211,569.3092631422082,,,4197.1522578578715,7917.600938315648,,,5891.100022095491,7893.731319361509,,,,,3069.198498956417,6181.624825413833,M
15594157,0.00000000000000000000,3.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,16.00000000000000000000,,,,,,,,,4847.79310916331,,,,,938.1322350214091,,,,,,,,,,,,,,,,,F
15595001,5.04347826086956521740,0.17391304347826086960,2.26086956521739130440,2.78260869565217391300,2.60869565217391304340,7.13043478260869565220,,2101.3929155236115,5554.399792782602,4256.447676657781,3666.748102924134,,,,,3424.557992246695,4961.316784585281,5525.953186984302,,5042.806191000944,3954.859531377534,,,,6707.334839236265,2331.009513002016,,,6248.356644274448,5928.977116250466,,,,,,6024.602420515276,O
15696733,2.46913580246913580240,1.72839506172839506180,0.49382716049382716040,0.86419753086419753080,0.98765432098765432100,13.45679012345679012340,4590.790481756331,4089.8446663863,3760.982099116926,3934.936069534646,4094.374108056855,3172.776259555527,,1113.2929952333034,2800.0551702911603,,,5949.4956346654635,,1361.499572300531,4654.036982790475,,9376.4292043008,,,2035.7771049250237,,,1134.321286781778,5454.975514582695,,,1437.9607426486868,,515.5116368683097,4418.892548266539,M
15759290,11.89873417721518987340,2.15189873417721518980,1.26582278481012658220,0.50632911392405063300,1.01265822784810126580,3.16455696202531645560,2346.6973122711206,4931.725564091806,5239.805860089215,7800.714147322947,6128.803358763317,6416.887419173111,,,8843.853559248657,1248.3351598452634,,2548.3437269079254,,192.1164589147999,2346.385321076316,3973.6519662895894,4855.787058806171,,4271.957457719213,5557.219787614982,,,,8843.853559248657,,,,,,,M
15784778,5.12820512820512820520,5.12820512820512820520,0.51282051282051282060,1.02564102564102564100,0.51282051282051282060,7.69230769230769230760,,,,,5857.065443001656,,2231.6350394142305,,10766.394428744155,,,,,7157.8438492004,,563.8600548502861,,,3458.1864426472457,,,,,6988.317371260998,,3597.5512852051306,3052.7188707335035,,,,F
15865059,0.00000000000000000000,2.85714285714285714280,1.42857142857142857140,7.14285714285714285720,1.42857142857142857140,7.14285714285714285720,,,,,,,5703.037810280907,,6471.379608361937,,,,,3224.273269298289,5920.614141436216,,,,,,,,,,10201.601232113668,,,,,,M
15880227,1.03092783505154639180,2.26804123711340206180,1.85567010309278350520,1.03092783505154639180,3.29896907216494845360,10.51546391752577319580,3401.860141015487,,3436.7854031424117,,5235.15350362343,,,7274.134843158058,6785.008483217165,,7713.761850820544,8882.335636376474,,4196.6775096390775,2357.6780870569223,,,,,,,,5070.312825048845,6263.554607395935,,,10757.055432676847,1908.6660949282361,3913.7527690408483,5866.004143177049,F
15883040,3.20000000000000000000,4.80000000000000000000,3.20000000000000000000,0.00000000000000000000,5.60000000000000000000,3.20000000000000000000,2123.0938554307986,,,,7787.244759139569,4654.133246031156,,,,,,,,,,,6273.572734986726,,5225.263604731606,6916.31209610354,,,,6209.743702471462,,10696.21122949288,,,,,M
15884535,10.90909090909090909100,7.27272727272727272720,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.81818181818181818180,4219.54726658024,,,,6647.525387948496,,,,6444.955962899603,,,,,,,,,,,,,,,,,,,,,,M
15885310,0.40000000000000000000,0.00000000000000000000,0.00000000000000000000,3.60000000000000000000,2.40000000000000000000,13.60000000000000000000,,,,,,,,,,,,,4057.3455525375675,3220.52754592791,2463.7207755918644,,,6191.885406077174,,,,,,,,,,4518.131966878661,2568.695412279349,6145.166806561626,M
15895091,6.08695652173913043480,1.73913043478260869560,0.86956521739130434780,0.86956521739130434780,1.73913043478260869560,8.69565217391304347820,,,,189.1534586080526,1466.1489080407032,,,,,,,,,,180.74192839695584,,,3411.514257066611,,2532.813745306295,,,,8910.912304285317,,,2547.555913814103,,,,F
15905351,16.80000000000000000000,1.60000000000000000000,0.00000000000000000000,0.00000000000000000000,0.80000000000000000000,0.80000000000000000000,,,,,7522.592222637859,,,,,,,,,,,,,,5922.262457231315,,,,632.9937123683726,,,,,,,,M
15948762,1.42857142857142857140,0.00000000000000000000,5.00000000000000000000,0.71428571428571428580,0.00000000000000000000,12.85714285714285714280,,,,,,,,,,,,162.4100285447553,,,,,,,,5850.755167293415,,,,,,,192.21279377324282,,1822.6695753569534,,M
15951232,3.44827586206896551720,2.75862068965517241380,1.37931034482758620680,2.06896551724137931040,5.51724137931034482760,4.82758620689655172420,4081.8874411297506,,,6351.490536761572,6053.963636699636,,,3140.504709624037,7212.005105460457,8349.364741823923,,,,2627.941980043635,3310.9146119482903,,,,,,,,,,,,,,,,F
15957515,12.66666666666666666660,4.00000000000000000000,0.40000000000000000000,0.26666666666666666660,0.13333333333333333340,2.53333333333333333340,1921.2521835083658,8054.749253319088,6240.792876299192,,7835.509541294793,7914.562933697596,,,6934.368807182873,,,,,,,2700.272266037446,,6674.708057074299,,8966.569409069374,6772.649121862006,,2420.9085684568486,7307.20190749801,,,,,5982.162567222214,,M
15983554,1.11111111111111111120,1.11111111111111111120,0.00000000000000000000,6.66666666666666666660,2.22222222222222222220,8.88888888888888888880,,,5961.867883157669,,,,,,,,,,,5924.852638058339,,,,,,,,2684.438975050063,4769.415208344379,,,,,1854.38596345717,2638.501003673913,1565.9943057673324,F
16001159,0.00000000000000000000,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000,17.00000000000000000000,,,,,,,,,5557.013690699312,,,980.0955100830687,,,85.83450152433142,,,,,,,,,,,,,,,,M
16046315,7.77777777777777777780,2.77777777777777777780,2.22222222222222222220,0.00000000000000000000,1.11111111111111111120,6.11111111111111111120,7480.34309927422,1581.3568708199932,,,4492.899333466527,,,,,,,1489.1525680335549,,,,2116.2804889175723,,,731.0914563315355,3381.590156899547,5479.678476003652,,4905.484105567662,1762.386085660505,,,7054.938942263059,,,,M
16057461,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
16059636,12.38095238095238095240,0.95238095238095238100,4.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.66666666666666666660,4594.991694576727,3237.785821902167,,,10968.856760295152,7434.514838942994,,,,,,11113.645928321394,,,,4462.988357238944,7076.7993617057655,,,10822.706168128787,,,,,,,10038.097907022431,,,,M
16120809,0.66666666666666666660,0.66666666666666666660,0.00000000000000000000,2.66666666666666666660,8.00000000000000000000,8.00000000000000000000,,,,3507.2623665427213,1328.3960160396564,,,,,,,,,,4654.247511793599,,,,,,,,8074.706881034573,,,,,6249.645067901803,1957.9406933346238,5751.297613018038,M
16133666,1.90476190476190476200,0.31746031746031746040,6.66666666666666666660,0.31746031746031746040,0.00000000000000000000,10.79365079365079365080,,,,,762.5837882011012,,,,8564.894101285332,,,1886.8958712882159,,,,,,4312.898580193338,,4499.030737401929,,,,,,,,,1392.073855425477,,F
16162637,14.80769230769230769240,1.34615384615384615380,0.00000000000000000000,0.96153846153846153840,1.15384615384615384620,1.73076923076923076920,2393.784778844195,,8625.265748093754,8762.175950027735,8773.452618246101,,,79.9857852770259,,,,,,7289.7640384833285,2991.291814678342,4050.4431265477933,,6151.42945795893,,7611.420172250295,,,,,,,,,1655.6695921448236,,M
16170139,0.44444444444444444440,0.44444444444444444440,0.22222222222222222220,0.88888888888888888880,2.00000000000000000000,16.00000000000000000000,,,,,6047.042598525039,,,10450.015584455248,6000.080687617797,,,,2133.3569492485794,3178.851171016773,3063.952558764965,,2605.7562451342396,,3445.673860116031,,,,,,,,1648.7966470541144,,,4388.924989798775,M
16230174,2.95652173913043478260,1.39130434782608695660,0.00000000000000000000,1.21739130434782608700,2.08695652173913043480,12.34782608695652173920,2772.4765217902905,,2880.298525795813,,6037.249412883453,,,7150.671536388945,5761.7703170594295,,,,,3189.8995578520894,4238.9434164578,,,,3368.5647886649626,4467.663084266122,,,4158.469642036003,6232.3533001250835,,,,3917.234796490548,2326.266065162435,5413.539091752613,M
16271850,5.60000000000000000000,9.06666666666666666660,0.26666666666666666660,1.06666666666666666660,0.26666666666666666660,3.73333333333333333340,2690.921223098401,1359.246015806079,4206.871467261553,3845.398154973045,5509.898885665441,,5931.282420110879,,5837.5427849677635,,,7921.081947388631,,6221.934065189443,3117.723302920365,2689.456881592356,,,,7455.965876515519,,,,4979.141220425121,,,,,5096.162284824183,,F
16286683,10.16853932584269662920,1.40449438202247191020,1.06741573033707865160,1.01123595505617977520,0.56179775280898876400,5.78651685393258426960,4861.320086137378,3100.3810907745064,2505.168062837238,5291.128695934637,5172.683249912895,3048.725026704184,,2098.435305013021,,,1037.3806294184935,2249.630478742448,,4081.7882669989963,1058.9005571544103,3028.8207854550933,4230.797312097026,3945.152205614703,2127.7865337218345,4916.0574993659775,,,,,,1576.5820600453287,1469.584028630724,,2312.3654731795586,,M
16317593,18.00000000000000000000,0.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,1725.9306192471936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
